id,thai_title,english_title,original_title,genres,status,cast,watch_platforms,content_type
780674,ไอ้ทุย,Mr. Tui,ไอ้ทุย,"ตลก, หนังรักโรแมนติก, ดนตรี",Released,"Sombat Metanee (https://image.tmdb.org/t/p/w500/j2rlHmKPt7u0cAQX3Q59QeUyWhs.jpg), Petchara Chaowarat (https://image.tmdb.org/t/p/w500/5krYpRp76rMnV6zV3wmEcO0y7CK.jpg), Man Terapol (N/A), Prachuap Rerkamdeeduan (https://image.tmdb.org/t/p/w500/hk8JeHK5dSlBpN2cJHcTImD6xIT.jpg)",N/A,Movie
746637,Kiss: Rock and Roll All Nite (Live Version),Kiss: Rock and Roll All Nite (Live Version),Kiss: Rock and Roll All Nite (Live Version),,Released,,N/A,Movie
732146,สถานีโรแมนติก,Romantic Station,สถานีโรแมนติก,,Released,"Leang Pitak Phasuthonmekphat (https://image.tmdb.org/t/p/w500/nHL8L3nIUo5hQUWbHL5MK5lmloY.jpg), Ohm Pasawit (N/A)",N/A,Movie
628188,ฮักบี้ บ้านบาก,Hugby Ban Bak,ฮักบี้ บ้านบาก,ตลก,Released,,N/A,Movie
565239,"Jenjira, Brother Triam","Jenjira, Brother Triam","Jenjira, Brother Triam",,Released,,N/A,Movie
406118,กระสือครึ่งคน,The Dwarves Must Be Crazy,กระสือครึ่งคน,"สยองขวัญ, ตลก",Released,,N/A,Movie
1319390,Mother and Me,Mother and Me,Mother and Me,สารคดี,Released,,N/A,Movie
1224224,ไม้แขวนเสื้อ,ไม้แขวนเสื้อ,ไม้แขวนเสื้อ,"ตลก, หนังชีวิต",Released,"Phubet Khongkrapan (N/A), Sarannakon Cotchapan (N/A)",N/A,Movie
1180431,ปีศาจเมียน้อย,Demon Mistress,ปีศาจเมียน้อย,สยองขวัญ,Released,"Poom Petchphanom (N/A), Metta Roongrat (https://image.tmdb.org/t/p/w500/xzffUtdzTfxBLuwrabhNAL8NQcH.jpg), Preeya Roongrueng (https://image.tmdb.org/t/p/w500/nsYxJXpMFte4mjXMfwneWLzB94L.jpg), Sahad Boon-Long (N/A), Poonsawat Teemakorn (https://image.tmdb.org/t/p/w500/cRMnqJierUAgqK8hYjIpo0A6ZxU.jpg)",N/A,Movie
1083440,16 ตุลา  October 16,16 ตุลา  October 16,16 ตุลา  October 16,หนังชีวิต,Released,,N/A,Movie
852587,49/232,49/232,49/232,หนังชีวิต,Released,"Priya Sangkhachinda (https://image.tmdb.org/t/p/w500/4xMvFCydnEiS5uwWBSz9jj3RQTP.jpg), Supawith Utama (N/A)",N/A,Movie
692122,Scene 37,Scene 37,Scene 37,,Released,"Nottapon Boonprakob (https://image.tmdb.org/t/p/w500/jP5LZ8TMh2nIFEw9lo4Bhuaz63h.jpg), Violette Wautier (https://image.tmdb.org/t/p/w500/3opR9g2ocPJKHX0zizhVQO7bjn4.jpg)",N/A,Movie
602576,Primitive,Primitive,Primitive,"หนังชีวิต, นิยายวิทยาศาสตร์",Released,,N/A,Movie
420281,ภูตพิศวาส,Ghost Love,ภูตพิศวาส,สยองขวัญ,Released,"Chaiya Suriyun (https://image.tmdb.org/t/p/w500/bJdrgBi0gybvur0InNawZxyilHf.jpg), Petchara Chaowarat (https://image.tmdb.org/t/p/w500/5krYpRp76rMnV6zV3wmEcO0y7CK.jpg), Sawong Supsamruay (https://image.tmdb.org/t/p/w500/3AEbiS5Ymtb2uAwf0j2ca8JA4gS.jpg), Sukon Koewliam (https://image.tmdb.org/t/p/w500/k6Bcfu5AlVsoMXQyko3cTjplMNg.jpg), Preeya Roongrueng (https://image.tmdb.org/t/p/w500/nsYxJXpMFte4mjXMfwneWLzB94L.jpg)",N/A,Movie
175945,กว่าจะได้เผาผี,Seven Days in a Coffin,กว่าจะได้เผาผี,สยองขวัญ,Released,"Kesarin Chaichalermpol (https://image.tmdb.org/t/p/w500/xBsP07fxyEfYjxeCmIGVseldk62.jpg), Khemasorn Nukao (N/A), Sorachai Sang-aakaat (N/A), Panida Vorabud (N/A)",N/A,Movie
1293348,เปื้อนยิ้ม,เปื้อนยิ้ม,เปื้อนยิ้ม,"ครอบครัว, หนังชีวิต",Released,"Mali Maliwan (N/A), Pathnisa Intasueb (N/A), Patarasaya Chotiyannont (N/A), Priyunut Sornchai (N/A)",N/A,Movie
526439,มั่นใจว่าคนไทยเกินหนึ่งล้านคนเกลียดเมธาวี,I Believe That Over 1 Million People Hate Maythawee,มั่นใจว่าคนไทยเกินหนึ่งล้านคนเกลียดเมธาวี,หนังชีวิต,Released,"Jarinporn Joonkiat (https://image.tmdb.org/t/p/w500/okfOTors80VQJLfIupQimsUWnHv.jpg), Chutavuth Pattarakampol (https://image.tmdb.org/t/p/w500/y6SX6WcnAHEKxdXiH3e7sZGNPQX.jpg), Pitchapa Phanthumchinda (https://image.tmdb.org/t/p/w500/uqvslNurmIGDrTxrfdtoGjkKhzZ.jpg), Tussaneeya Karnsomnut (https://image.tmdb.org/t/p/w500/ye97xsaVkBgdXnZU0X2NUBGjLt3.jpg), Chonnikan Netjui (https://image.tmdb.org/t/p/w500/svWKxaeinsRqTCkaQlYW6Rs9gFw.jpg)",N/A,Movie
1425004,In The Mind of Warat Bureephakdee,In The Mind of Warat Bureephakdee,In The Mind of Warat Bureephakdee,"สารคดี, ประวัติศาสตร์",Released,"Warat Bureephakdee (https://image.tmdb.org/t/p/w500/ircBLYV3ZlnH1pvcM4ZcZQohZTb.jpg), Pramot Numsinlark (https://image.tmdb.org/t/p/w500/kEccNK9r6tHpHlilGcK5MObaJlP.jpg)",N/A,Movie
1364647,Follow 48 ชอบก็ให้รู้ว่าชอบ,Follow 48 ชอบก็ให้รู้ว่าชอบ,Follow 48 ชอบก็ให้รู้ว่าชอบ,สารคดี,Released,"Sinlapa khemsom (https://image.tmdb.org/t/p/w500/dhY23fQD0a8DpiYyzVygsQuSaoT.jpg), Phukijnat Kijmaneemas (N/A), Disorn Thanasirt (N/A), ภัคพล พิณสุวรรณ (N/A)",N/A,Movie
1357425,แด่ฉันผู้จากไป,Dear My Golden Fish,แด่ฉันผู้จากไป,หนังชีวิต,Released,"Peerakan Boonthong (https://image.tmdb.org/t/p/w500/uzK1dokesT9HAhwpoPNGgJeLGLr.jpg), Yuthapol Klasongkram (N/A)",N/A,Movie
1207084,คนใกล้รู้สึกดี,2Day,คนใกล้รู้สึกดี,,Released,"Kittithad Graiwutthiwong (N/A), Meen Nattakrit Hamontri (https://image.tmdb.org/t/p/w500/7bclGHv6Sk2sEmC4ussHIFRq5i8.jpg)",N/A,Movie
1196898,Love Your Gut,Love Your Gut,Love Your Gut,,Released,,N/A,Movie
1187997,Signore Want to Be a Persona Migliore,Signore Want to Be a Persona Migliore,Signore Want to Be a Persona Migliore,หนังชีวิต,Released,Sukkadet Khrutsiphong (N/A),N/A,Movie
1175531,GMM x RS :  90s Versary Concert,GMM x RS :  90s Versary Concert,GMM x RS :  90s Versary Concert,"ดนตรี, ประวัติศาสตร์",Released,,Amazon Prime Video,Movie
1173993,END CREDIT,END CREDIT,END CREDIT,,Released,,N/A,Movie
1172803,6 Takes of Drama,6 Takes of Drama,6 Takes of Drama,,Released,,N/A,Movie
864950,Decloud,Decloud,Decloud,หนังชีวิต,Released,"Michael Stordal (N/A), Jeff Watson Kiatmontri (N/A), Marisa Kittelberger (https://image.tmdb.org/t/p/w500/c22lwRs4MQmAFPbssrHh4fc5Goa.jpg)",N/A,Movie
525521,ฝนตกที่ห้วยขาแข้ง,Falling Rain,ฝนตกที่ห้วยขาแข้ง,"หนังชีวิต, ประวัติศาสตร์",Released,"Nopachai Jayanama (https://image.tmdb.org/t/p/w500/3lH30WSs7dmmYJqmBIQUF1jfrBQ.jpg), Vithaya Pansringarm (https://image.tmdb.org/t/p/w500/d27LoRSKh6WBYSQo6MNPNFfB0BQ.jpg)",N/A,Movie
523904,ล้างเผ่าพันธุ์โคตรผีปอบ,Holocaust of the Ogre Clan,ล้างเผ่าพันธุ์โคตรผีปอบ,สยองขวัญ,Released,"Treerak Rakkandee (https://image.tmdb.org/t/p/w500/gZEnFPNNQQiqYc5XU2TWcbe7T5d.jpg), Ekkapun Bunluerit (https://image.tmdb.org/t/p/w500/yX4W8Slqh8IkBxwkTKrOfJeQuZu.jpg), Lak Apichat (N/A), Jumjim Khemlek (https://image.tmdb.org/t/p/w500/jqevbxInUXlbdezzwdvM4mvwUDy.jpg)",N/A,Movie
1337190,แฟนคลับอันดับหนึ่งของคุณ,FANCLUB NO.1,แฟนคลับอันดับหนึ่งของคุณ,,Released,"Noppatham Kanjanasoon (N/A), Pawin Lohtrakoolwat (N/A), Jade Salissa Maciag (N/A), Siradanai Putthabuth (N/A), Pimisada Chongkasewmkij (N/A)",N/A,Movie
1179916,คฤหาสน์รัก,Love Mansion,คฤหาสน์รัก,สยองขวัญ,Released,"Luechai Natnat (https://image.tmdb.org/t/p/w500/wK1SRRj8bnnqdeTlomBowW4uvI7.jpg), Petchara Chaowarat (https://image.tmdb.org/t/p/w500/5krYpRp76rMnV6zV3wmEcO0y7CK.jpg), Sasithorn Phetrung (https://image.tmdb.org/t/p/w500/vFa1JTHzftF9PYBUvK95lmsZaZY.jpg), Preeya Roongrueng (https://image.tmdb.org/t/p/w500/nsYxJXpMFte4mjXMfwneWLzB94L.jpg), Rainbow Rapeseed (https://image.tmdb.org/t/p/w500/slSDoAqGAJldz3uorFQfUg6gEw5.jpg)",N/A,Movie
1012412,รับจ้างตาย ตอน แลกตาย,Hired to Die,รับจ้างตาย ตอน แลกตาย,,Released,"Chatchai Plengpanich (https://image.tmdb.org/t/p/w500/bVbKHjCvXONhLJBMaZzrggcK0wK.jpg), Uten Boonyong (https://image.tmdb.org/t/p/w500/dQfDH6QC60zlMRODHG05kxuC4KW.jpg), Wannasri Sriwan (N/A), Chutima Kawinla (N/A)",N/A,Movie
880317,Forget Me Not,Forget Me Not,Forget Me Not,,Released,,N/A,Movie
650753,Lumpinee,Lumpinee,Lumpinee,,Released,"Saenchai Sor Sinbi (N/A), Kwankhao Mor Rattanabandit (N/A), Stephen P. Haynes (N/A)",N/A,Movie
538045,มึนรักสลับขั้ว,Tom Gay,มึนรักสลับขั้ว,ตลก,Released,"Korawit Boonsri (https://image.tmdb.org/t/p/w500/rIAFlcQeDZd2l4ZvOoRjkKGHlIW.jpg), Napaphat Chamchoy (N/A)",N/A,Movie
532286,อ้อมกอดเขมราฐ,Embracing Khemarat,อ้อมกอดเขมราฐ,หนังชีวิต,Released,"Kobkullaya Chingprasertsri (N/A), Teerapat Lohanan (https://image.tmdb.org/t/p/w500/22qYgdpSfE178i81udc6Fq5tJ0s.jpg), Tao Pusin Warinruk (https://image.tmdb.org/t/p/w500/A6b2EnQh5L4dM8EI7WDnFiq5oS7.jpg), Anuwat Choocherdratana (https://image.tmdb.org/t/p/w500/lP0e7usLwGiBWwF5COAITyzEyg0.jpg)",N/A,Movie
421303,บ้านผีปอบ 3,The House of Pop 3,บ้านผีปอบ 3,"ตลก, สยองขวัญ",Released,"Nuttanee Sittisamarn (https://image.tmdb.org/t/p/w500/jNcvP6F3pXFmaqGU6IdFoTRYKls.jpg), Treerak Rakkandee (https://image.tmdb.org/t/p/w500/gZEnFPNNQQiqYc5XU2TWcbe7T5d.jpg), Ekkapun Bunluerit (https://image.tmdb.org/t/p/w500/yX4W8Slqh8IkBxwkTKrOfJeQuZu.jpg), Kiet Kijcharouen (N/A), Ruksuda Sinwattana (N/A)",N/A,Movie
1180371,แก้วกาหลง,Glass Kalong,แก้วกาหลง,สยองขวัญ,Released,"Mitr Chaibancha (https://image.tmdb.org/t/p/w500/7vqf4YXmrjMOuLFJYqYkK4Itqt.jpg), Petchara Chaowarat (https://image.tmdb.org/t/p/w500/5krYpRp76rMnV6zV3wmEcO0y7CK.jpg), Thawan Kiriwat (https://image.tmdb.org/t/p/w500/uyJPXUppdJDEqGDbgzxmNzJVHD9.jpg), Choomporn Theppitak (https://image.tmdb.org/t/p/w500/bGSF7aaxkJAiyn4anpTIydkRTVI.jpg), Preeya Roongrueng (https://image.tmdb.org/t/p/w500/nsYxJXpMFte4mjXMfwneWLzB94L.jpg)",N/A,Movie
1074753,ฮะเก๋า,Puppy Love,ฮะเก๋า,"ตลก, หนังรักโรแมนติก",Released,"Petchtai Wongkamlao (https://image.tmdb.org/t/p/w500/3hmcqU1OfLZ5kbvl7url63VuWMJ.jpg), Saisin Wongkhamlao (N/A), Pongpisut Pueon (N/A), Wattaporn Eamsintorn (N/A), Chalermsak Yamchamang (https://image.tmdb.org/t/p/w500/iErfAganSS79DBpEVHQBsyBsIrF.jpg)",N/A,Movie
1032717,โบ้,Bo,Bo,,Released,,N/A,Movie
900405,THERE ณ ที่แห่งนั้น,THERE ณ ที่แห่งนั้น,THERE ณ ที่แห่งนั้น,หนังชีวิต,Released,"Apinya Sakuljaroensuk (https://image.tmdb.org/t/p/w500/zi1rdMUef6jrkzcHtMGz72H1nUs.jpg), Ekawat Niratvorapanya (https://image.tmdb.org/t/p/w500/yiJKPft4nrxMUpNJMhV3yfgvGJY.jpg)",N/A,Movie
420429,วิญญาณรักแม่นาคพระโขนง,Spirit of Love Mae Nak Phra Khanong,วิญญาณรักแม่นาคพระโขนง,"สยองขวัญ, ลึกลับ",Released,"Sombat Metanee (https://image.tmdb.org/t/p/w500/j2rlHmKPt7u0cAQX3Q59QeUyWhs.jpg), Preeya Roongrueng (https://image.tmdb.org/t/p/w500/nsYxJXpMFte4mjXMfwneWLzB94L.jpg), Phirapon Piyawan (N/A)",N/A,Movie
1437651,ทายาทป๋องแป๋ง,ทายาทป๋องแป๋ง,ทายาทป๋องแป๋ง,ตลก,Released,"Sombat Metanee (https://image.tmdb.org/t/p/w500/j2rlHmKPt7u0cAQX3Q59QeUyWhs.jpg), Piyamas Monayakul (https://image.tmdb.org/t/p/w500/iwOEobeiDWyJ6zPYi5dPLbgnqRt.jpg), Nirut Sirijanya (https://image.tmdb.org/t/p/w500/4tKGCfBCVoTFd9qqIfZUnYDeBVx.jpg), Tarika Thidathit (https://image.tmdb.org/t/p/w500/v6JQIZJQ9ipZ5BE3dmpwi3wIy0t.jpg), Sayan Chantaraviboon (https://image.tmdb.org/t/p/w500/Nz8hobnlBOn74EGFISg1pdBSnD.jpg)",N/A,Movie
1299122,A Dedicated Machine,A Dedicated Machine,A Dedicated Machine,,Released,,N/A,Movie
1055878,FOCUS  แบบว่ารักเธอ,FOCUS  แบบว่ารักเธอ,FOCUS  แบบว่ารักเธอ,หนังรักโรแมนติก,Released,,N/A,Movie
549096,69,69,69,"อาชญากรรม, หนังชีวิต",Released,"Sakda Kaewbuadee (https://image.tmdb.org/t/p/w500/qg85QeQuUdK45dNBlYxy7HzUTnE.jpg), Sawanee Utooma (N/A)",N/A,Movie
1316952,ตั่วซุง,ตั่วซุง,ตั่วซุง,"ครอบครัว, ระทึกขวัญ",Released,"Watcharapol Ovutthitham (N/A), Pimpisa Chaipreechavit (N/A), Thiti Pittayawutwinit (N/A), Patcharee Chankin (N/A)",N/A,Movie
1053979,Mysterious Hill,Mysterious Hill,Mysterious Hill,ลึกลับ,Released,,N/A,Movie
1012414,เจาะนรกเผด็จศึก,Piercing Hell Dictatorship,เจาะนรกเผด็จศึก,บู๊,Released,"Panna Rittikrai (https://image.tmdb.org/t/p/w500/ztvTI56VNksjMB0i9AM8us2NLE9.jpg), Tida Rattanaubon (N/A), Somsak Chaisongkhram (N/A), Kowit Wattanakul (N/A)",N/A,Movie
983128,รักข้ามเลือด,Rak Kam Leuat (Disguise),Rak Kam Leuat (Disguise),"ระทึกขวัญ, หนังชีวิต",Released,"Phattaranan Ruamchai (N/A), Janthip Sangrungsri (N/A)",N/A,Movie
946668,Day 10,Day 10,Day 10,หนังรักโรแมนติก,Released,"Awat Ratanapintha (https://image.tmdb.org/t/p/w500/fHgaF48XlLlmKTa7z3jRo0zu6Bk.jpg), Atitaya Craig (https://image.tmdb.org/t/p/w500/rCXCX6U3l3zNAMZvNqtohlrqGmS.jpg)",N/A,Movie
765418,The Return,The Return,The Return,,Released,Maitree Jamroensuksakul (N/A),N/A,Movie
280866,ไผ่กำเพลิง,Killer Elephants,ไผ่กำเพลิง,,Released,Sombat Metanee (https://image.tmdb.org/t/p/w500/j2rlHmKPt7u0cAQX3Q59QeUyWhs.jpg),N/A,Movie
1425095,EPISTAXIS,EPISTAXIS,EPISTAXIS,"สยองขวัญ, ลึกลับ",Released,"Kasama Jareantum (N/A), Kristin Rashamichumpol (https://image.tmdb.org/t/p/w500/hd65tC3gLfFQsgCqcxwfOYGi0qP.jpg), Aaron Biswas (https://image.tmdb.org/t/p/w500/Ac1jUNhH9grLEbFHLfUb8SOdneF.jpg), Sarun Choktheeravanich (N/A)",N/A,Movie
1313851,ไม่มีชื่อ,NO NAME,ไม่มีชื่อ,หนังชีวิต,Released,"Nattanai Laosillapacharoen (https://image.tmdb.org/t/p/w500/3zFoZmFIyEvmc0sVqJfqtxpJeQo.jpg), Sra Hirankhab (N/A)",N/A,Movie
1283380,สัตว์มนุษย์,สัตว์มนุษย์,สัตว์มนุษย์,,Released,"Krung Srivilai (https://image.tmdb.org/t/p/w500/xJ4ILtJpgwC2zv9F7S2d0qIeIZF.jpg), Sorapong Chatree (https://image.tmdb.org/t/p/w500/fwgkd0rxIGzOOuw09NuunKZ2lL8.jpg), Aranya Namwong (https://image.tmdb.org/t/p/w500/zxikvibGlYtDYf4GHuoxnjAeQED.jpg), Piathip Kumwong (N/A), Malee Wetpraseri (https://image.tmdb.org/t/p/w500/nJN2bd7dBvL64jX3WSjIT3ZnHPr.jpg)",N/A,Movie
1130567,แจ็ค เดอะสายลับ,Jack The Spy,แจ็ค เดอะสายลับ,ตลก,Released,"Chaleumpol Tikumpornteerawong (https://image.tmdb.org/t/p/w500/60bNnrzi0rDHYgha5tcOp56k3NQ.jpg), Apitsada Kreurkongka (https://image.tmdb.org/t/p/w500/6PL6BRQtPoAtuFA5Eu0xOkCcFJg.jpg), Musa Amidou Johnson (https://image.tmdb.org/t/p/w500/eF21yr88B4vN8Wuo7QQGiYQQovg.jpg), Adisorn Trisirikasem (https://image.tmdb.org/t/p/w500/2lqYIo0N89qn9SCgzUvzWli0Wa2.jpg), Torphong Kul-on (https://image.tmdb.org/t/p/w500/efaDmDJZ4FkZVAY8Yipvd0Z80YS.jpg)",N/A,Movie
1047551,"Butterfly,My Soul","Butterfly,My Soul","Butterfly,My Soul",หนังชีวิต,Released,,N/A,Movie
994737,Earthcore,Earthcore,Earthcore,ลึกลับ,Released,"Pisit Chotjurangkul (N/A), Alexander Rendell (https://image.tmdb.org/t/p/w500/AuXrHmmYdXnvBthOwWk1K24Kv44.jpg), Nattapong Arunnate (https://image.tmdb.org/t/p/w500/52uKTcKPYbiuCAHxiSGwTIewIMA.jpg), Chookiat Sakveerakul (https://image.tmdb.org/t/p/w500/yGpNsnMemP0oOJQ1YxnsiVGpGWj.jpg)",N/A,Movie
692551,Thank You for Sharing,Thank You for Sharing,Thank You for Sharing,หนังชีวิต,Released,"Morakot Liu (https://image.tmdb.org/t/p/w500/xA0AhXP40QrxaCn07YbWZ0V69gR.jpg), Chutimon Chuengcharoensukying (https://image.tmdb.org/t/p/w500/7R9ntFHCOh9FHeSByO9ElqrtCBl.jpg)",N/A,Movie
692140,Scene 40,Scene 40,Scene 40,,Released,"Anongnart Yusananda (https://image.tmdb.org/t/p/w500/vA7CrxV4uwCagsYXnOkSQMWH64O.jpg), Thanakrit Khantiudom (N/A)",N/A,Movie
235340,เรือนแพ,The Houseboat,เรือนแพ,"หนังชีวิต, หนังรักโรแมนติก, อาชญากรรม",Released,"Chaiya Suriyun (https://image.tmdb.org/t/p/w500/bJdrgBi0gybvur0InNawZxyilHf.jpg), Somchai Asanajinda (https://image.tmdb.org/t/p/w500/xoim1Hykmd39Z9FUj7SJKB2agCq.jpg), Jin Fong (N/A), Maria Zhang (N/A), Adul Dulyarat (https://image.tmdb.org/t/p/w500/rcAVvs5M96wIukYD6IbNAREZy77.jpg)",N/A,Movie
197286,379 รหัสตายไม่รู้ตัว,379,379 รหัสตายไม่รู้ตัว,ระทึกขวัญ,Released,"Sittichai Pabchompoo (https://image.tmdb.org/t/p/w500/yMT8Ufjpaby6AzSTzjKpuiHeHlN.jpg), Pawinee Wiriyachaikit (N/A)",N/A,Movie
1371453,The sun will always shine on memory,The sun will always shine on memory,The sun will always shine on memory,"ครอบครัว, หนังชีวิต",Released,,N/A,Movie
1337622,นครศรีชาด,นครศรีชาด,นครศรีชาด,,Released,,N/A,Movie
1158294,Monochrome กลิ่นสีเทา,Monochrome,Monochrome กลิ่นสีเทา,,Released,"Phat Praphat Paramee (N/A), Sak Kidtisag Makongrach (https://image.tmdb.org/t/p/w500/k4GnSIoMh2btZGdVql8z78Tc4Qh.jpg)",N/A,Movie
1129716,NORA THAI FIT,NORA THAI FIT,NORA THAI FIT,สารคดี,Released,"Chaloem Kaewphim (N/A), Prapha Kaewphim (N/A), Pattharamard Promkaew (N/A), Kanchai Bunha (N/A), Madaporn Noinith (N/A)",N/A,Movie
1017630,The End ผู้หญิงเลือกได้,The End ผู้หญิงเลือกได้,The End ผู้หญิงเลือกได้,"หนังชีวิต, ตลก, หนังรักโรแมนติก",Released,"Nathalie Ducheine (https://image.tmdb.org/t/p/w500/nTjagYZ8NzwDq7SOPpvFSd0nSZd.jpg), Warut Patravessakul (N/A)",N/A,Movie
930275,อันดากับฟ้าใส,Anda and Fahsai,อันดากับฟ้าใส,"หนังชีวิต, หนังรักโรแมนติก",Released,"Ananda Everingham (https://image.tmdb.org/t/p/w500/htFbRTxN2zWJDep87f7t7E3WM6x.jpg), Chonticha Nuamsukon (https://image.tmdb.org/t/p/w500/xPsRpmg6oPGYiRG8N8PET6ZiGqD.jpg), Sinjai Plengpanich (https://image.tmdb.org/t/p/w500/aKhbILxNLfWjSUa2WPMU5Jjd7yA.jpg), Pongpat Wachirabunjong (https://image.tmdb.org/t/p/w500/rNp5VmBr4T3ZaIaLyrViGAVP7Xt.jpg), Aranya Namwong (https://image.tmdb.org/t/p/w500/zxikvibGlYtDYf4GHuoxnjAeQED.jpg)",N/A,Movie
531927,ขรัวโต อมตะเถระกรุงรัตนโกสินทร์,ขรัวโต อมตะเถระกรุงรัตนโกสินทร์,ขรัวโต อมตะเถระกรุงรัตนโกสินทร์,,Released,Setha Sirachaya (https://image.tmdb.org/t/p/w500/6b7dR8PdbrO6JOmobMYz1PDoKq5.jpg),N/A,Movie
1429750,Everybody Loves Me When I'm Dead,Everybody Loves Me When I'm Dead,Everybody Loves Me When I'm Dead,"ระทึกขวัญ, อาชญากรรม",Post Production,"Theeradej Wongpuapan (https://image.tmdb.org/t/p/w500/pKcJU0RBTo7LZYPIwpA5Xg8niE7.jpg), Vachirawich Aranthanawong (https://image.tmdb.org/t/p/w500/f56RHtAKa31opj17YJ1Nmz8WRKm.jpg), Chulachak Chakrabongse (https://image.tmdb.org/t/p/w500/kxbaHbvigI7vDYLNtfbzOQ86plr.jpg), Fatima Dechawaleekul (https://image.tmdb.org/t/p/w500/6Re8Sd6YTwgybN1fxDcClagp6ZO.jpg)",N/A,Movie
1369606,เลือก,เลือก,เลือก,หนังชีวิต,Released,"กิตติกร ทองไทย (https://image.tmdb.org/t/p/w500/jClVlehjwuujynoxZetUaIlEPn6.jpg), Nitiphum Namwong (https://image.tmdb.org/t/p/w500/khXJyiibzpkeoiWEnKA54ojFubO.jpg), พัชร หมื่นท้าว (https://image.tmdb.org/t/p/w500/l7xLNHAp5LzaUNywANCh5dEIW1y.jpg)",N/A,Movie
1289183,กาลนาน,A Cremation Day,กาลนาน,สารคดี,Released,"Chanistha Onthiang (N/A), Napasin Samkaewcham (https://image.tmdb.org/t/p/w500/8a777FoNxMfezFxndUsbD17kHSJ.jpg)",N/A,Movie
